customer_id,customer_name,company_name,account_type,customer_segment,industry,region,subscription_type,customer_tenure_months,monthly_contract_value,account_manager,account_created_date
ACC-01264,Susan Jackson,Highland Ltd,Business,Small Business,Hospitality,Canterbury,Premium,6,210.55,Lisa Hartley,2019-01-23
ACC-01268,Joseph Williams,Pioneer Electrical,Business,Individual,Transport & Logistics,Wellington,Free,2,0.0,Unassigned,2023-01-08
ACC-01269,Richard Miller,Central Ltd,Business,Small Business,Healthcare,Taranaki,Basic,56,73.9,Unassigned,2019-12-28
ACC-01271,Jennifer Gonzalez,Unknown,Residential,Individual,Unknown,Waikato,Free,7,0.0,Unassigned,2018-05-18
ACC-01272,David Martinez,Metro Transport,Business,Individual,Transport & Logistics,Otago,Enterprise,19,403.72,Lisa Hartley,2021-12-06
ACC-01273,Elizabeth Johnson,Sterling Consulting,Business,Corporate,Retail,Auckland,Enterprise,3,568.53,Sarah Chen,2018-07-19
ACC-01275,Barbara Miller,Central Holdings,Business,Small Business,Retail,Auckland,Enterprise,29,894.38,Mike Patterson,2023-06-21
ACC-01278,Karen Lopez,Harbour Solutions,Business,Corporate,Manufacturing,Auckland,Free,20,0.0,Unassigned,2019-05-11
ACC-01280,Joseph Garcia,Unknown,Residential,Individual,Unknown,Wellington,Enterprise,22,300.99,Lisa Hartley,2020-03-26
ACC-01281,Karen Jones,Unknown,Residential,Individual,Unknown,Hawke's Bay,Enterprise,1,369.67,Rob Thompson,2018-10-04
ACC-01282,Barbara Rodriguez,Central Group,Business,Corporate,Retail,Canterbury,Enterprise,1,0.0,Unassigned,2018-04-17
ACC-01283,Barbara Moore,Summit Consulting,Business,Small Business,Education,Hawke's Bay,Free,7,0.0,Unassigned,2018-10-08
ACC-01285,Joseph Martinez,Highland Group,Business,Corporate,Hospitality,Auckland,Enterprise,43,618.39,Mike Patterson,2023-11-29
ACC-01287,Jennifer Davis,Unknown,Residential,Individual,Unknown,Auckland,Free,14,0.0,Unassigned,2019-01-24
ACC-01288,Barbara Gonzalez,Unknown,Residential,Individual,Unknown,Auckland,Premium,17,122.3,Rob Thompson,2018-03-10
ACC-01291,John Davis,Pacific Ltd,Business,Small Business,Retail,Northland,Premium,11,205.23,Lisa Hartley,2021-01-24
ACC-01294,Linda Jackson,Unknown,Residential,Individual,Unknown,Canterbury,Basic,38,43.7,Unassigned,2018-03-06
ACC-01295,Barbara Jones,Ridge Construction,Business,Corporate,Construction,Waikato,Basic,16,88.91,Unassigned,2023-10-05
ACC-01296,Linda Davis,Central Consulting,Business,Small Business,Hospitality,Wellington,Free,2,293.5,Rob Thompson,2020-04-12
ACC-01299,Mary Wilson,Highland Transport,Business,Corporate,Professional Services,Otago,Basic,21,70.95,Unassigned,2019-06-22
ACC-01300,Charles Davis,Unknown,Residential,Individual,Unknown,Canterbury,Basic,8,49.88,Unassigned,2019-01-16
ACC-01302,Elizabeth Garcia,Unknown,Residential,Small Business,Unknown,Auckland,Premium,28,0.0,Unassigned,2022-07-17
ACC-01305,Barbara Martinez,Southern Engineering,Business,Individual,Trades,Canterbury,Basic,25,84.6,Unassigned,2018-07-03
ACC-01306,Jennifer Martinez,Central Plumbing,Business,Small Business,Retail,Auckland,Basic,29,68.25,Unassigned,2020-08-09
ACC-01308,Karen Williams,Central Transport,Business,Corporate,Healthcare,Waikato,Basic,7,122.29,Mike Patterson,2022-10-04
ACC-01310,Barbara Williams,Summit Services,Business,Small Business,Professional Services,Canterbury,Basic,2,0.0,Unassigned,2020-12-08
ACC-01311,William Moore,Valley Enterprises,Business,Small Business,Education,Auckland,Basic,39,109.47,Unassigned,2019-06-17
ACC-01312,Barbara Davis,Peak Solutions,Business,Individual,Professional Services,Canterbury,Premium,39,166.29,Unassigned,2018-10-01
ACC-01313,John Moore,Peak Medical,Business,Corporate,Professional Services,Auckland,Premium,2,277.27,Mike Patterson,2018-07-07
ACC-01314,Elizabeth Thomas,Frontier Partners,Residential,Corporate,Unknown,Waikato,Enterprise,1,42.08,Unassigned,2018-09-04
ACC-01315,Robert Johnson,Pacific Holdings,Business,Corporate,Agriculture,Waikato,Enterprise,29,694.09,Rob Thompson,2021-08-31
ACC-01316,Barbara Davis,Northern Consulting,Residential,Individual,Unknown,Canterbury,Free,20,355.2,Lisa Hartley,2023-05-26
ACC-01317,William Wilson,Sterling Construction,Business,Corporate,Professional Services,Otago,Basic,3,96.86,Unassigned,2023-09-21
ACC-01318,Joseph Anderson,Highland Industries,Business,Small Business,Healthcare,Wellington,Enterprise,7,116.17,Unassigned,2020-06-30
ACC-01321,Linda Moore,Alpha Legal,Business,Small Business,Construction,Canterbury,Basic,22,86.77,Unassigned,2019-09-05
ACC-01322,Susan Brown,Valley Ltd,Business,Small Business,Trades,Nelson-Marlborough,Free,54,0.0,Unassigned,2023-04-16
ACC-01323,Barbara Johnson,Frontier Industries,Residential,Small Business,Unknown,Waikato,Premium,21,126.95,Mike Patterson,2022-08-24
ACC-01325,David Miller,Pioneer Systems,Business,Individual,Healthcare,Wellington,Basic,20,68.72,Unassigned,2020-03-19
ACC-01328,Barbara Brown,Unknown,Residential,Corporate,Unknown,Manawatu-Whanganui,Free,3,0.0,Unassigned,2023-06-23
ACC-01329,Barbara Brown,Valley Consulting,Business,Individual,Professional Services,Canterbury,Basic,14,77.94,Unassigned,2018-03-03
ACC-01330,Barbara Wilson,Metro Enterprises,Business,Small Business,Healthcare,Canterbury,Enterprise,19,672.43,Sarah Chen,2019-10-06
ACC-01331,James Brown,Unknown,Residential,Individual,Unknown,Canterbury,Free,2,0.0,Unassigned,2021-12-06
ACC-01332,John Gonzalez,Island Ltd,Business,Small Business,Professional Services,Canterbury,Enterprise,24,724.82,Rob Thompson,2019-10-25
ACC-01333,Jennifer Jackson,Valley Ltd,Business,Corporate,Hospitality,Canterbury,Free,23,259.39,Rob Thompson,2023-10-10
ACC-01334,Elizabeth Brown,Unknown,Residential,Small Business,Unknown,Canterbury,Free,17,0.0,Unassigned,2020-03-04
ACC-01335,Barbara Jackson,Sterling Logistics,Business,Corporate,Trades,Waikato,Free,6,96.98,Unassigned,2021-12-17
ACC-01336,Mary Miller,Coastal Industries,Business,Individual,Technology,Northland,Premium,18,193.73,Rob Thompson,2019-10-18
ACC-01337,Jessica Rodriguez,Unknown,Residential,Individual,Unknown,Canterbury,Basic,29,40.22,Unassigned,2018-04-27
ACC-01338,Richard Thomas,Unknown,Residential,Individual,Unknown,Wellington,Basic,10,56.76,Unassigned,2021-11-15
ACC-01342,Charles Martinez,Kiwi Holdings,Business,Small Business,Construction,Waikato,Free,12,0.0,Unassigned,2020-07-17
ACC-01343,Jessica Hernandez,Unknown,Residential,Small Business,Unknown,Wellington,Free,22,40.34,Unassigned,2022-06-29
ACC-01344,Charles Hernandez,Unknown,Residential,Individual,Unknown,Southland,Basic,24,47.55,Unassigned,2018-03-31
ACC-01345,Susan Miller,Harbour Consulting,Business,Small Business,Retail,Nelson-Marlborough,Basic,48,93.51,Unassigned,2021-06-03
ACC-01346,David Gonzalez,Northern Partners,Business,Small Business,Transport & Logistics,Auckland,Basic,12,78.44,Unassigned,2023-10-26
ACC-01348,Richard Williams,Coastal Industries,Business,Corporate,Retail,Canterbury,Enterprise,36,452.08,Sarah Chen,2021-09-04
ACC-01349,John Brown,Summit Transport,Business,Individual,Transport & Logistics,Wellington,Enterprise,16,0.0,Unassigned,2018-07-05
ACC-01350,Michael Johnson,Unknown,Residential,Individual,Unknown,Canterbury,Enterprise,33,391.18,Mike Patterson,2019-03-10
ACC-01351,David Anderson,Unknown,Residential,Individual,Unknown,Waikato,Basic,29,52.38,Unassigned,2022-08-08
ACC-01352,Charles Garcia,Unknown,Residential,Individual,Unknown,Northland,Premium,21,135.29,Unassigned,2018-03-21
ACC-01353,Barbara Wilson,Unknown,Residential,Corporate,Unknown,Waikato,Premium,53,131.06,Unassigned,2023-03-30
ACC-01354,Charles Rodriguez,Unknown,Residential,Individual,Unknown,Wellington,Premium,5,108.03,Unassigned,2022-05-16
ACC-01355,James Miller,Unknown,Residential,Individual,Unknown,Canterbury,Basic,20,53.54,Unassigned,2021-09-06
ACC-01356,David Thomas,Alpha Holdings,Business,Individual,Education,Auckland,Enterprise,2,439.08,Rob Thompson,2023-10-13
ACC-01357,Barbara Taylor,Highland Medical,Business,Individual,Retail,Canterbury,Basic,2,78.38,Unassigned,2021-04-30
ACC-01358,Thomas Lopez,Gateway Services,Business,Small Business,Construction,Hawke's Bay,Enterprise,57,433.33,Rob Thompson,2023-11-06
ACC-01360,John Wilson,Unknown,Residential,Individual,Unknown,Wellington,Free,48,0.0,Unassigned,2022-11-24
ACC-01361,Charles Anderson,Unknown,Residential,Small Business,Unknown,Southland,Free,5,41.01,Unassigned,2022-11-12
ACC-01364,Karen Anderson,Unknown,Residential,Individual,Unknown,Auckland,Free,35,94.87,Unassigned,2021-06-04
ACC-01365,Charles Taylor,Summit Logistics,Business,Small Business,Construction,Canterbury,Basic,7,49.23,Unassigned,2022-05-02
ACC-01366,Elizabeth Jones,Harbour Ltd,Business,Small Business,Professional Services,Bay of Plenty,Premium,46,199.3,Rob Thompson,2019-08-17
ACC-01367,Patricia Jones,Summit Electrical,Business,Small Business,Transport & Logistics,Auckland,Enterprise,45,712.72,Mike Patterson,2021-03-17
ACC-01368,Barbara Williams,Alpha Medical,Business,Individual,Construction,Auckland,Basic,21,56.24,Unassigned,2018-05-03
ACC-01369,William Anderson,Northern Legal,Business,Corporate,Professional Services,Canterbury,Enterprise,7,676.21,Sarah Chen,2022-01-06
ACC-01370,James Miller,Unknown,Residential,Corporate,Unknown,Canterbury,Premium,42,152.54,Unassigned,2020-02-08
ACC-01371,Joseph Moore,Unknown,Residential,Small Business,Unknown,Canterbury,Free,1,366.87,Mike Patterson,2019-09-22
ACC-01373,James Martinez,Pioneer Engineering,Business,Individual,Manufacturing,Waikato,Enterprise,3,698.84,Mike Patterson,2018-06-20
ACC-01374,Richard Garcia,Central Engineering,Business,Small Business,Professional Services,Auckland,Free,23,0.0,Unassigned,2022-10-19
ACC-01376,James Wilson,Coastal Medical,Business,Corporate,Education,Auckland,Basic,25,107.06,Unassigned,2019-01-20
ACC-01378,Robert Brown,Apex Partners,Business,Small Business,Retail,Otago,Premium,55,193.38,Unassigned,2022-08-04
ACC-01380,Jessica Miller,Unknown,Residential,Individual,Unknown,Bay of Plenty,Enterprise,51,309.14,Rob Thompson,2018-07-16
ACC-01381,Sarah Hernandez,Unknown,Residential,Corporate,Unknown,Auckland,Basic,2,42.88,Unassigned,2020-08-02
ACC-01383,Linda Lopez,Sterling Engineering,Business,Individual,Trades,Auckland,Free,28,65.85,Unassigned,2019-08-18
ACC-01385,Charles Brown,Pioneer Consulting,Business,Corporate,Trades,Canterbury,Enterprise,12,509.53,Lisa Hartley,2018-10-01
ACC-01386,James Davis,Island Ltd,Residential,Small Business,Unknown,Hawke's Bay,Enterprise,17,268.72,Rob Thompson,2021-01-07
ACC-01388,James Jones,Frontier Ltd,Business,Corporate,Professional Services,Bay of Plenty,Basic,22,65.35,Unassigned,2022-12-11
ACC-01389,Elizabeth Anderson,Unknown,Residential,Corporate,Unknown,Canterbury,Basic,2,47.12,Unassigned,2023-04-10
ACC-01391,Charles Johnson,Gateway Medical,Business,Individual,Professional Services,Southland,Free,7,0.0,Unassigned,2019-05-30
ACC-01394,Barbara Martinez,Unknown,Residential,Individual,Unknown,Waikato,Enterprise,21,372.27,Sarah Chen,2020-07-22
ACC-01396,Jennifer Jones,Southern Group,Business,Corporate,Trades,Auckland,Basic,11,213.31,Sarah Chen,2018-06-10
ACC-01399,Susan Garcia,Apex Ltd,Business,Individual,Professional Services,Auckland,Basic,5,86.26,Unassigned,2018-05-08
ACC-01402,Barbara Williams,Unknown,Residential,Individual,Unknown,Auckland,Enterprise,19,304.82,Rob Thompson,2021-10-18
ACC-01403,James Johnson,Northern Transport,Business,Corporate,Hospitality,Canterbury,Basic,8,0.0,Unassigned,2022-09-22
ACC-01404,Michael Taylor,Pacific Medical,Business,Corporate,Trades,Auckland,Basic,1,565.04,Sarah Chen,2019-07-08
ACC-01406,Charles Johnson,Unknown,Residential,Small Business,Unknown,Canterbury,Enterprise,42,273.99,Sarah Chen,2021-06-11
ACC-01407,Elizabeth Taylor,Harbour Dental,Business,Corporate,Construction,Auckland,Basic,18,90.72,Unassigned,2020-04-11
ACC-01408,Charles Miller,Island Logistics,Business,Small Business,Agriculture,Auckland,Premium,16,248.92,Sarah Chen,2023-08-01
ACC-01409,Jessica Martinez,Sterling Industries,Business,Individual,Healthcare,Wellington,Premium,1,251.09,Mike Patterson,2022-03-05
ACC-01410,Karen Taylor,Valley Industries,Business,Corporate,Retail,Northland,Free,37,0.0,Unassigned,2018-04-05
ACC-01414,Thomas Johnson,Kiwi Industries,Business,Corporate,Property Management,Canterbury,Premium,6,284.55,Sarah Chen,2019-10-09
ACC-01416,Charles Garcia,Unknown,Residential,Individual,Unknown,Auckland,Free,1,0.0,Unassigned,2021-07-05
ACC-01418,Barbara Martinez,Alpha Solutions,Business,Small Business,Trades,Auckland,Free,34,0.0,Unassigned,2022-11-11
ACC-01419,Susan Hernandez,Northern Holdings,Business,Corporate,Retail,Auckland,Free,37,0.0,Unassigned,2021-01-03
ACC-01420,Barbara Garcia,Unknown,Residential,Corporate,Unknown,Bay of Plenty,Free,35,371.37,Rob Thompson,2021-05-01
ACC-01425,Charles Jones,Unknown,Residential,Small Business,Unknown,Canterbury,Premium,60,115.3,Unassigned,2020-10-16
ACC-01426,Elizabeth Hernandez,Sterling Plumbing,Business,Corporate,Healthcare,Canterbury,Free,9,0.0,Unassigned,2023-05-01
ACC-01428,Jessica Smith,Unknown,Residential,Corporate,Unknown,Auckland,Basic,20,293.8,Mike Patterson,2019-07-24
ACC-01429,Elizabeth Lopez,Pioneer Group,Business,Corporate,Manufacturing,Canterbury,Enterprise,29,633.65,Rob Thompson,2021-07-03
ACC-01430,Barbara Jackson,Unknown,Residential,Individual,Unknown,Canterbury,Premium,2,389.61,Lisa Hartley,2018-08-08
ACC-01431,Linda Martin,Highland Medical,Business,Corporate,Manufacturing,Hawke's Bay,Free,23,0.0,Unassigned,2020-04-09
ACC-01434,Charles Johnson,Frontier Plumbing,Business,Corporate,Trades,Auckland,Free,6,303.52,Rob Thompson,2018-01-17
ACC-01435,Sarah Anderson,Southern Electrical,Business,Small Business,Retail,Canterbury,Basic,38,263.63,Mike Patterson,2022-03-31
ACC-01437,Susan Davis,Summit Medical,Business,Small Business,Professional Services,Nelson-Marlborough,Basic,12,69.74,Unassigned,2020-10-14
ACC-01438,James Miller,Pacific Legal,Business,Individual,Construction,Canterbury,Free,14,707.47,Rob Thompson,2023-10-24
ACC-01439,John Williams,Unknown,Residential,Individual,Unknown,Canterbury,Enterprise,44,339.18,Rob Thompson,2023-03-16
ACC-01440,Linda Gonzalez,Valley Legal,Business,Corporate,Construction,Auckland,Free,9,0.0,Unassigned,2022-04-27
ACC-01441,Jennifer Miller,Southern Electrical,Business,Corporate,Retail,Auckland,Premium,12,504.82,Rob Thompson,2019-07-27
ACC-01443,Linda Thomas,Unknown,Residential,Individual,Unknown,Auckland,Premium,45,131.66,Unassigned,2020-04-16
ACC-01444,Karen Thomas,Pioneer Engineering,Business,Individual,Healthcare,Auckland,Basic,34,14.33,Unassigned,2022-05-17
ACC-01445,Joseph Gonzalez,Valley Electrical,Business,Corporate,Healthcare,Auckland,Free,15,0.0,Unassigned,2021-11-02
ACC-01446,Michael Anderson,Ridge Construction,Business,Corporate,Retail,Canterbury,Enterprise,22,780.47,Rob Thompson,2023-04-21
ACC-01447,Elizabeth Taylor,Unknown,Residential,Individual,Unknown,Canterbury,Basic,18,42.68,Unassigned,2018-04-29
ACC-01448,James Thomas,Unknown,Residential,Corporate,Unknown,Auckland,Premium,11,43.07,Unassigned,2023-11-19
ACC-01449,Elizabeth Garcia,Unknown,Residential,Corporate,Unknown,Canterbury,Enterprise,6,43.56,Unassigned,2021-08-21
ACC-01451,Patricia Taylor,Coastal Consulting,Business,Corporate,Construction,Waikato,Free,39,0.0,Unassigned,2021-04-23
ACC-01452,Karen Miller,Pioneer Electrical,Business,Corporate,Construction,Waikato,Free,25,0.0,Unassigned,2018-04-07
ACC-01453,Barbara Wilson,Sterling Plumbing,Business,Corporate,Agriculture,Otago,Enterprise,1,158.85,Unassigned,2022-06-16
ACC-01454,Sarah Thomas,Unknown,Residential,Individual,Unknown,Auckland,Enterprise,32,359.56,Rob Thompson,2021-05-14
ACC-01456,Barbara Martinez,Unknown,Residential,Individual,Unknown,Canterbury,Enterprise,57,0.0,Unassigned,2020-11-05
ACC-01457,David Jackson,Unknown,Residential,Individual,Unknown,Canterbury,Free,17,0.0,Unassigned,2019-10-23
ACC-01458,Charles Smith,Northern Solutions,Business,Corporate,Hospitality,Canterbury,Basic,35,55.07,Unassigned,2021-03-01
ACC-01462,Jessica Thomas,Alpha Logistics,Business,Small Business,Education,Waikato,Basic,6,55.07,Unassigned,2021-04-16
ACC-01465,Joseph Wilson,Unknown,Residential,Individual,Unknown,Canterbury,Premium,7,0.0,Unassigned,2018-03-26
ACC-01467,Charles Garcia,Harbour Engineering,Business,Small Business,Trades,Wellington,Enterprise,15,287.38,Rob Thompson,2023-01-16
ACC-01468,Sarah Jones,Southern Engineering,Business,Corporate,Hospitality,Auckland,Enterprise,41,450.47,Lisa Hartley,2018-07-31
ACC-01469,Charles Martin,Apex Industries,Business,Corporate,Trades,Auckland,Enterprise,5,85.31,Unassigned,2020-11-01
ACC-01470,Susan Martin,Ridge Industries,Business,Corporate,Construction,Waikato,Premium,40,236.9,Rob Thompson,2020-10-22
ACC-01471,Patricia Miller,Pacific Engineering,Business,Corporate,Professional Services,Canterbury,Premium,12,344.95,Mike Patterson,2020-06-12
ACC-01472,Michael Brown,Kiwi Holdings,Business,Corporate,Trades,Southland,Basic,19,262.56,Rob Thompson,2020-05-24
ACC-01473,Barbara Taylor,Peak Transport,Business,Small Business,Retail,Canterbury,Premium,36,122.66,Unassigned,2019-04-30
ACC-01476,John Hernandez,Gateway Medical,Business,Small Business,Professional Services,Wellington,Enterprise,58,730.3,Rob Thompson,2021-02-01
ACC-01477,Linda Jackson,Alpha Plumbing,Business,Corporate,Healthcare,Canterbury,Free,32,0.0,Unassigned,2021-10-15
ACC-01478,David Hernandez,Metro Dental,Business,Corporate,Transport & Logistics,Canterbury,Free,9,0.0,Unassigned,2018-06-13
ACC-01479,Charles Lopez,Frontier Engineering,Business,Individual,Construction,Waikato,Basic,12,69.36,Unassigned,2020-06-02
ACC-01480,Robert Davis,Summit Engineering,Business,Individual,Manufacturing,Auckland,Free,33,13.51,Unassigned,2018-06-06
ACC-01482,Robert Williams,Unknown,Residential,Individual,Unknown,Canterbury,Premium,10,139.68,Unassigned,2021-02-27
ACC-01483,Joseph Rodriguez,Coastal Logistics,Business,Corporate,Education,Auckland,Basic,18,75.98,Unassigned,2018-10-23
ACC-01488,Karen Davis,Unknown,Residential,Individual,Unknown,Canterbury,Basic,59,53.59,Unassigned,2022-07-22
ACC-01489,Karen Gonzalez,Ridge Medical,Residential,Individual,Unknown,Bay of Plenty,Free,20,0.0,Unassigned,2018-05-31
ACC-01490,Charles Johnson,Apex Consulting,Business,Individual,Healthcare,Wellington,Free,15,0.0,Unassigned,2018-01-16
ACC-01491,Jennifer Johnson,Coastal Holdings,Business,Small Business,Professional Services,Auckland,Basic,14,96.24,Unassigned,2023-07-19
ACC-01492,Susan Jackson,Alpha Electrical,Business,Small Business,Hospitality,Canterbury,Premium,28,142.12,Unassigned,2019-05-06
ACC-01496,James Hernandez,Frontier Plumbing,Business,Corporate,Retail,Bay of Plenty,Free,47,186.58,Unassigned,2023-02-20
ACC-01497,Karen Smith,Unknown,Residential,Individual,Unknown,Canterbury,Premium,4,134.04,Unassigned,2020-06-10
ACC-01499,Jennifer Johnson,Unknown,Residential,Corporate,Unknown,Hawke's Bay,Basic,40,115.66,Unassigned,2020-05-31
ACC-01500,Barbara Garcia,Sterling Enterprises,Business,Individual,Construction,Canterbury,Premium,8,149.71,Lisa Hartley,2020-11-21
ACC-01505,Elizabeth Miller,Valley Electrical,Business,Small Business,Professional Services,Auckland,Premium,34,254.89,Sarah Chen,2020-01-26
ACC-01507,John Miller,Unknown,Residential,Individual,Unknown,Bay of Plenty,Basic,14,46.29,Unassigned,2023-02-19
ACC-01509,Linda Rodriguez,Unknown,Residential,Individual,Unknown,Hawke's Bay,Free,10,0.0,Unassigned,2021-10-21
ACC-01510,Barbara Martin,Highland Services,Business,Small Business,Retail,Waikato,Basic,51,681.33,Lisa Hartley,2023-02-28
ACC-01511,Elizabeth Gonzalez,Pioneer Ltd,Business,Corporate,Trades,Auckland,Free,7,0.0,Unassigned,2022-02-16
ACC-01512,Barbara Moore,Unknown,Residential,Corporate,Unknown,Canterbury,Free,33,0.0,Unassigned,2019-02-07
ACC-01513,Charles Anderson,Island Group,Business,Individual,Construction,Canterbury,Free,6,640.45,Sarah Chen,2018-01-07
